Sample	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Atopobiaceae	Bacillaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Campylobacteraceae	Carnobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Corynebacteriales_unclassified	Debaryomycetaceae	Dermabacteraceae	Desulfovibrionaceae	Dysgonamonadaceae	Eggerthellaceae	Enterobacterales_unclassified	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Hafniaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Malasseziaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Mycoplasmataceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharomycetaceae	Selenomonadaceae	Sphingobacteriaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Veillonellaceae	Xanthomonadaceae	Yersiniaceae
SRR9865588	0	0	0	0	0	0	0	0	60.08334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0749	0	0	0	0	0	0	0	0	0	0	0	0	2.2638	0	0	0	0	0	0	0	0	1.54949	3.2749	0	13.58443	19.16913	0	0
SRR9865589	0.00698	0	0	0	0	0	0	0	1.1375	0	34.1363	0	0	0	0	1.4689	0	0.09379	8.42511	0	0	0	0	0	0	0.19428	0	0	0.00202	0	2.18779	0	0.09013	0	0	48.34928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2909	0	2.6886	0	0	0	0	0.44054	0	0	0	0	0.08162	0	0.37804	0.02822	0	0
SRR9865591	0.06891	0	0	0	0	0	0	0	2.91955	0	12.56185	0	0	0	0	0.74083	0	0	2.76045	0	0	0	0	0	0	0	0	0	0	0	1.07049	2.40781	0	0	0	31.12497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25629	0	33.18046	0	0	0	0.5236	8.12114	0	0	0	0	0.92653	0	0.09926	0.23786	0	0
SRR9865592	0.08739	0	0	0	0	0	0	0	12.62767	0	3.50781	0	0	0	0	1.77883	0	0.15263	1.26828	0	0	0	0	0	0	0	0	0.129	0	0	1.68882	4.89807	0.02382	0	0	20.18941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43157	0	41.60746	0	0	0	2.73307	4.23977	0	0	0	0	0.02389	0.02701	2.56455	0.02094	0	0
SRR9865593	0	0	0	0	0	0	0	0	1.17583	0	0	0	0	0	0	0.71992	0	0	7.62583	0	0	0	0	0	0	0	0	0.4687	0	0	9.30284	0	0	0	0	60.48717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78427	0	0	0	0	0	0	1.63705	0	0	0	0	7.59131	0	0.59837	0.60872	0	0
SRR9865594	0	0	0	0	0	0	0	0	2.02185	0	0	0	0	0	0	0.60821	0	0	0.50229	0	0	0	0	0	0	0	0	4.98766	0	0	0	0	0	0	0	5.03104	61.23745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02945	0	0.05501	0	0	0	0	0.21336	0	0	0	0	24.28666	0	0	1.02704	0	0
SRR9865595	0	0.0216	0	0	0	0	0	0	34.33926	0	8.19778	0	0	0	0	1.00833	0	0.15607	0	0	0	0	0	0	0	0.22739	0	3.15373	0	0	3.17598	3.15964	0.15911	0	0	38.42008	0	0	0	0	0	0	0	0	0	0	0	0.02216	0	0	0.33976	0	0.29062	0	0	0	0	7.32851	0	0	0	0	0	0	0	0	0	0
SRR9865598	0	0	0	0	0	0	0	0	25.39897	0	15.70507	0	0	0	0	0.02343	0	0	7.35755	0	0	0	0	0	0	0.05681	0	1.72936	0	0	1.1776	1.47753	0	0	0	30.32041	2.77562	0.78	0	0	0	0	0	0	0	0	0	0.20178	0	0	0.08903	0	0	0	0	0	0	5.12503	0	0	0	0	3.04425	0	0	4.73755	0	0
SRR9865599	0	0	0	0	0	0	0	0	21.74114	0	23.05031	0	0	0	0	0	0	0	2.86332	0	0	0	0	0	0	0	0	7.60224	0	0	3.80966	0.12347	0	0	0	24.5754	0.01613	1.48443	0	0	0	0	0	0	0	0	0	0	0	0	0.07734	0	0	0	0	0	0	3.02528	0	0	0	0	1.5454	0	0	10.08589	0	0
SRR9865600	0	0	0	0	0	0	0	0	36.82019	0	24.26465	0	0	0	0	0.26767	0	0	0	0	0	0	0	0	0	0.04466	0	10.179	0.68661	0	0.4159	0	0	0	0	6.91417	0.3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07721	0	0	0	0	0	0	0.40141	0	0	0	0	6.40233	0	0	13.22169	0	0
SRR9865601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865602	1.6617	0	0	0	0	0	0	0	0.75379	0	0.00684	0	0	0	0	0.71547	0	0	0.6976	0	0	0	0	0.12636	0	0	0	0	0	0	3.20227	4.14484	0.46329	0	0	16.21948	0.33319	0	0	0	0	0	0	0	0.22334	0.35021	0	0.41685	0	0	0.75542	0	65.4031	0	0	0	0	2.98983	0	0	0	0	0.09604	0.01154	0.75376	0.67508	0	0
SRR9865603	2.53919	0	0	0	0	0	0	0	16.30618	0	12.01459	0	0	0	0	0.00288	0	0	4.41043	0	0	0	0	0	0	0.24727	0	0.2183	0.02864	0	0.00316	3.90585	0	0	0	55.77953	0	0	0	0	0	0.08089	0	0	0	0	0	0	0	0	0.71584	0	0	0	0	0	0	1.76846	0	0	0	0	0	0	0	1.9788	0	0
SRR9865604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06538	0	0	0	0	0	0	0	0	34.6379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33077	0	1.03971	0	0	0	0	0	0	0	0	0	0	0	30.88631	0.03994	0	0	0	0	0
SRR9865605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.22236	0	0	0	0	0	0	0	0	0	0	0	0	0	15.72623	0	0.04815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02703	0	0	0	0	0	2.97623
SRR9865606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.79256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865607	0	0	0	0	0	0	0	0	41.89992	0	1.79768	0	0	0	0	0.06302	0	0	1.52925	0	0	0	0	0	0	0	0	0.38735	0.25593	0	0.84234	0.44768	0.20749	0	0	2.71898	0	0	0	0	0	0	0	0	0	0	0	0.12052	0	0	0.17284	0	0	0	0.03803	0	6.41763	1.62499	0	0	0	0	0.01982	1.36855	37.41513	2.67286	0	0
SRR9865608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.13798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86202
SRR9865609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51136	0	0	0	0	0	0	0	0	0	0	0	73.69847	0	0	0	0	0	0	0	0	0	0	0	0.24377	0	1.26419	0	0	0	0	0	5.98041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46416	10.7135	0	0	0	0	1.12416
SRR9865610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.08494	0.16054	0	0	0	0	0	0	0	0	0	0	0.55096	0	15.97441	0	0	0	0	0	0.81968	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04929	1.87719	0	0	0.08501	0	0.39798
SRR9865613	2.33227	0	0	0.13851	0	0	0	0	18.03083	2.85512	9.77828	0	0	0	0	0.25111	0	0	1.58378	0	0	0	0	0.01905	0	0.13549	0	0.51005	0	0	0.22578	11.72934	0	0	0	14.84821	0	0	0	0	0	0	0	0	0.54861	0.68503	0	0	0	0.09133	0.52798	0	20.7625	0	0	0	2.45969	6.32335	0	0	0	0	0.13606	0.01734	5.93792	0.07236	0	0
SRR9865614	0.05692	0.3166	0	0	0	0	0	0	14.40784	0	68.2157	0	0	0.19931	0	0.35991	0	0.31142	3.74251	0	0	0	0	0	0	0.06359	0	0.49535	0.86847	0	0.35332	0.23105	0	0	0	0.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17397	0	0	0	0	0	0	3.27226	0	0	0	0	0.15365	0	5.85718	0.81146	0	0
SRR9865615	0.05681	0.03748	0	0	0	0	0	0	4.45512	0	72.06424	0	0	0.07353	0	0.65537	0	0.12447	11.61805	0	0	0	0	0	0	0.79973	0	1.35306	3.30176	0	1.38241	0.17156	0	0	0	0.0853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64592	0	0	0	0	0	0	1.20433	0	0	0	0	0.2677	0	0.73658	0.96657	0	0
SRR9865616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.90905	0	0	0	0	0	0	0	0	0	0.13188	0	21.16072	1.40238	0	0	0	0	0	0	49.08977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47078	0	0	0	0	0	0	4.48929	0	0	0	0	0	0	0	9.34614	0	0
SRR9865617	0	0	0	0	0	0	0	0.01749	0	0	0	0	0	0	0	24.17858	0	0	0	0	0	0	0	0	0	0.19135	0	17.19197	1.95021	0	0	0	0	0	0	41.76416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12969	2.04966	0	0	0	0	0	0	7.41706	0	0	0	0	0.02788	0	0	5.08195	0	0
SRR9865618	0	0.01005	0	0	0	0	0	0.67065	0	0	0	0	0	0	0	14.90437	0	0	0	0	0	0	0	0	0	0.43343	0	26.86617	0.84698	0	0	0	0	0	0	37.95775	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3859	2.13133	0	0	0	0	0	0	10.46543	0	0	0	0	0.05588	0	0	3.27207	0	0
SRR9865619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.6272	0	0	0	0	0	0	0	0	0	0	0	0.38972	0	7.09477	0	0	0	0	0	3.25933	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01451	21.50315	0	0	0	0	8.11132
SRR9865620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.92296	0	0	0	0	0	0	0	0	0	0	0	21.92211	0	0	0	0	0	0	0	0	0	0	0	0.10598	0	0.65887	0	0	0	0	0	5.34014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00395	0.55954	0	0	0	0	1.48646
SRR9865622	0	0	0	0	0	0	0	0	59.25086	0	1.84965	0	0	0	0	0.1782	0	0.26066	0	0	0	0	0	0	0	0.17382	0	0.08379	0	0	2.47617	0	0	0	0	10.33513	0	0	0	0	0	0	0	0	0	0	0	0.00548	0	0	0.53172	0	0	0	0	0	0	21.6689	0	0	0	0	0.06483	0	0	3.12078	0	0
SRR9865623	0	0.66842	0	0	0	0.05854	0	0.00673	0	0	0	0	0	0	0	12.91324	0	0	0	0	0	0	0	0	0	0	0	27.12529	0.28904	0.86397	0	0	0	0	0	0	18.09032	0	0	0	0	0	0	0	0	0	0	0	0.1531	0.23601	0	0	0	0.00369	0	0	0	0	0	0	10.9268	0.03339	15.43995	0	0	13.19151	0	0
SRR9865624	0	0.16771	0	0	0	0	0	0	0	0	4.29477	0	0	0	0	13.15314	0	0	0	0	0	0	0	0	0	0	0	1.64201	10.80152	0	0	0	0	0	0	51.65222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05589	6.98161	0	0	0	0	0	0	0	0	0	0	0	0.09788	0	0	11.15325	0	0
SRR9865625	0	0	0	0	0	0	0	0	41.86422	0	3.52675	0	0	0	0	2.24739	0	0	0	0	0	0	0	0	0	0.25221	0	2.25672	0	0	3.01659	8.76454	0.68648	0	0	25.90525	0.05744	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17343	0	0	0	0.00853	0	0	8.8681	0	0	0	0	0.1782	0.6407	0	0.55344	0	0
SRR9865626	0	0.25899	0	0	0	0	0	0	0	0	42.69998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58793	0	7.96106	15.80651	0	0	0	0	0	0	26.81972	0.29929	0	0	0	0	0	0	0	0	0	0	0.07802	0	0	0	0	0	5.48851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.32159	0	0	0	0	0	0	0	0	0	0.38682	0	12.41873	1.05864	0	0	0	0	0	0	53.36508	0.32226	0	0	0	0	0	0	0	0	0	0	0	0	0.0165	2.75846	0	0	0	0	0	0	8.08147	0	0	0	0	0.11904	0	0	5.15141	0	0
SRR9865628	0	0	0	0	0	0	0	0	0	0	26.18629	0	0	0	0	2.14442	0	0	0	0	0	0	0	0	0	0.1776	0	26.96676	0.62658	0	5.38021	0.04046	0	0	0	18.25504	0	0	0	0.00978	0	0	0	0	0	0	0	0.07151	0	0	0.53196	0	0	0	0	0	0	8.75778	0	0	0	0	0.41132	0	0	10.4403	0	0
SRR9865629	0	0.03247	0	3.96261	0	0	0	0	20.15333	0	42.83821	0	0	0	0	0.45402	0	0	4.9204	0	0	0	0	0	0	0.28227	0	1.38364	0	0	0.80431	0.00461	0	0	0	14.08888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68857	0	0	0	0	0	0	2.44646	0	0	0	0	0.24066	0	6.48026	1.2193	0	0
SRR9865630	0	0	0	0	0	0	0	0	45.63733	0	0	0	0	0	0	0.45016	0	0	0	0	0	0	0	0	0	0.22187	0	0.50537	0	0	5.01343	0.09396	0	0	0	28.80815	0.10367	0	0	0	0	0.02677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13557	0	0	0	0	0.88356	0	5.26102	9.85914	0	0
SRR9865635	0	0	0	0	0	0	0	0	0	0	38.14993	0.39588	0	0	0	0.94642	0	0	0	0	0	0	0	0	0	0.18676	0	1.06469	0.15556	0	0.09228	24.28941	0	0	0	12.81247	2.8143	0	0	0	0	0	0	0	0	0	0	0.07079	0	0	0.7311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2904	0	0
SRR9865636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.34629	0.06617	0	0	0	0	0	0	0	4.02672	0	0	0	0	0	0	0	0	0	0	3.35965	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32338	0	0	0	33.87779	0	0
SRR9865638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.28775	0.16761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54464	0	0	0	0	0	0
SRR9865639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.00138	0	0	0	0	0	0	0	0	0.99862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865642	0.05067	0	0	0	0	0	0	0	59.16745	0	9.10192	0	0	0	0	0.61655	0	0.18381	2.87622	0	0	0	0	0.05017	0	0.13549	0	0.04247	0	0	1.13657	0.60392	0	0	0	10.77136	0.04095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05905	0	0	0	0	0	0	4.66035	0	0	0	0	0	0.22361	8.04363	2.23582	0	0
SRR9865650	0	0	0	0	0	0	0	0	39.22462	0	6.37374	0	0	0	0	0.72629	0	0.35737	0	0	0	0.00288	0	0	0	0.05023	0	3.66536	0	0	0.57304	0.09401	0	0	0	13.65667	0.03435	0.1882	0	0	0	0	0	0	0	0	0	0	0	0	1.10461	0	0	0	0	0	0	6.01464	0	0	0	0	3.61856	0	24.30645	0.00899	0	0
SRR9865651	0	0	0	0	0	0	0	0	71.51445	0	5.17901	0	0	0	0	2.24078	0	0.05058	0.3621	0	0	0	0	0	0	0.02111	0	0.03183	0	0	0.19074	0	0	0	0	13.87921	0	0	0	0	0	0	0	0	0	0	0	0.02383	0	0	0.43273	0	0	0	0.00219	0	0	0.3979	0	0	0	0	0.43684	0.46118	4.09683	0.67869	0	0
SRR9865652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.80226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.19774	0	0	0	0	0	0
SRR9865656	0	0.65266	0	0	0	0	0	0	0	0	3.59812	0	0	0	0	21.49381	0	0	0	0	0	0	0.07867	0	0	0	0	7.11708	6.06919	0	0	0	0	0	0	59.10675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41415	0	0	0	0	0	0	0	0	0	0	0	0	0.05794	0	0	1.41162	0	0
SRR9865657	0	0	0	1.58542	0	0	0	0	47.9275	0	3.94864	0	0	0	0	0.47813	0	0	0	0	0	0	0	0	0	0.02419	0	0.62202	0	0	0.18957	3.50046	0	0	0	28.33209	0	0	0	0	0	0	0	0	0	0	0	0.13672	0	0	1.13227	0	0	0	0	0	0	9.80417	0	0	0	0	0.37915	0	0	1.93967	0	0
SRR9865658	0	0	0	0	0	0	0	0	30.39382	0	6.17873	0	0	0	0	0.11517	0	0	0	0	0	0	0	0	0	0.2299	0	3.54819	0	0	0.34013	0.94083	0	0	0	45.17066	0.0536	0	0	0	0	0	0	0	0	0	0	0.12045	0	0	0.50046	0	0	0	0	0	0	9.3861	0	0	0	0	0.12289	0	0	2.89906	0	0
SRR9865659	0	0	0	0	0	0	0	0	0	0	0	0.07025	0	0	0	0.04298	0	0	0	0	0	0	0	0	0	0	0	0	5.10013	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0.03281	0	0	17.68948	0	0	0	0	0	0	0	0	0	0	0	2.00893	0	0	75.04042	0	0
SRR9865660	0	0	0	0	0	0	0	0	0	0	40.4759	0	0	0	0	29.24683	0	0	0	0	0	0	0	0	0	0	0	0.17119	25.33444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73231	0.03933	0	0	0	0	0
SRR9865661	0	0	0	0.38066	0	0	0	0	58.2178	0	3.85456	0	0	0	0	0.29329	0	0	0.00856	0	0	0	0	0.02666	0	0	0	0.66742	0.16693	0	3.16649	0	0	0	0	13.28757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27511	0	0	0	0.05845	0	5.85507	3.04984	0	0	0	0	0.92067	2.04081	6.57813	1.152	0	0
SRR9865662	0	0	0	0.0148	0	0	0	0	12.49675	0	47.22538	0	0	0	0	1.12594	0	0	0	0	0	0	0	0	0	0.63465	0	1.39114	0.2087	0	10.89991	0	0	0	0	13.10077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45982	0	0	0	0	0	0	4.1845	0	0	0	0	0.21068	0	0	7.04696	0	0
SRR9865663	0	0.1086	0	0	0	0	0	0	0	0	81.17169	1.31436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4545	3.9948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16321	0	0	0	1.35573	0	0	0	0	0	0	0	0	0	0	0	4.4371	0	0
SRR9865664	0	0	0	0	0	0	0	0.15824	0	0	0	0	0	0	0	0	0	0	0	0.09134	0	0	0	0	0	0	0	0.35692	97.71378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419	0	0	0	0	0.82692	0	0	0	0	0	0.00967	0.80123	0	0	0	0	0
SRR9865665	0	0.06467	0	0	0	0.03386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00835	94.54942	0	0	0	0	0	0	0.00717	0	0	0	0.09289	0	0	0	0	0	0	0	0.52736	0	0	0	0	0.07495	0.01131	0	0	0	0	0	0	0	0.79086	0.81341	0	0	3.02576	0	0
SRR9865666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.47289	0	0	15.33916	0	0	0	0	0	2.49256	0	0	0	13.69539	0	0
SRR9865667	0	0.19302	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22898	0	0	0	0	0	0	0	0	0	0.13739	0	25.62354	0.26596	0	0	0	0	0	0	5.15361	0	0	0	0	0	0	0	0	0	0	0	0	0.06067	0.30684	2.19134	0	0	0	0	0	0	0	0	0	0	0	1.26594	0	49.71638	13.85632	0	0
SRR9865668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92272	0	0	0	0	0	0	0	0	0	0	0	95.04285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03442	0	0
SRR9865669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.10122	0	0	0	0	0	0	0	0	0	0	0	0.89878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865670	0	0	0	0	0	0	0	0	0	0	39.41297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.30361	11.92762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03444	0	0	0	0	0	0	0	0	0.25841	0	0	3.06294	0	0
SRR9865672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.45212	0	0	0	0	0	0	0	0	0	0	0	52.95311	7.06829	0	0	0	0	0	0	0	0	0	0	0	0	0.01512	0	0	0	0	0	0	0	0	2.73522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.77613	0	0
SRR9865673	0	0.56456	0	0	0	0	0	0	0	0	2.70245	0	0	0	0	41.47205	0	0	0	0	0.16835	0	0	0	0	0.31815	0	23.07651	5.00503	0	0	0.8554	0	0	0	2.32658	0	0	0	0	0	0.51091	0	0	0	0	0	0	0	2.17144	11.40318	0	0	0	0	0	0	0	0	0	0	0	0.16195	0	0	9.26345	0	0
SRR9865674	0	1.15406	0	0	0	0.14174	0	0	0	0	0	0	0	0	0	21.13452	0	0	0	0	0	0	0.03754	0	0	0	0	38.43725	16.15905	0	0	0	0	4.13961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.91074	0	0	0	3.42221	0	0	0	0	0	0	0	0	0.22799	0	0	4.23529	0	0
SRR9865675	0.87466	0	0	0	0	0	0	0	54.39581	0	22.98842	0	0	0	0	0.57673	0	0	4.68036	0	0	0	0	0	0	0.0062	0	1.44525	0.97596	0	0.11751	0	0	0	0	8.95377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81182	0	0	0	0	0	0	3.74657	0	0	0	0	0.08277	0	0	0.34417	0	0
SRR9865676	0	0	0	0	0	0	0	0	0	0	24.77197	0	0	0	0	12.35908	0	0	0	0.02286	0	0	0	0	0	0	0	50.28221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02941	0	0	0	0	0	0	0	0.75372	2.43352	0	0	0	0	0.01644	0	0	0	0	0	0	0.63149	0	0	8.32556	0	0.37374
SRR9865677	0	0.16122	0	0	0	0	0	0	0	0	39.86831	0	0	0	0	16.3336	0	0	0	0.01135	0	0	0	0	0	0	0	22.03778	0.09479	0	0	0	0	0	0	0.05269	0	0	0	0	0	2.62567	0	0	0	0	0	0.05685	0	1.95008	4.05503	0	0	0	0	0	0	0	0	0	0	0.16799	1.72685	0	0	10.75708	0	0.10072
SRR9865678	0	0.02761	0	0	0	0	0	0	50.09791	0	2.91039	0	0	0	0	3.67299	0	0	0.06515	0	0	0	0	0	0	0.16389	0	13.83017	0.43509	0	5.52383	0.71951	0.99573	0	0	15.80809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79447	0	0	0	0	0	0	0.40001	0	0	0	0	1.93257	0	0	1.62259	0	0
SRR9865683	0	0	0	0	0	0	0	0	0	0	23.56307	0	0	0	0	7.33693	0	0	0	0	0	0	0	0	0	0	0	2.96805	0	0	25.24163	0	0	0	0	24.34297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51909	0	0	0	0	0	0	2.04326	0	0	0	0	0	0	0	8.985	0	0
SRR9865684	0	0	0	0	0	0	0	0	16.43838	0	2.54835	0	0	0	0	2.67583	0	0	0	0	0	0	0	0	2.14332	0.37955	0	5.96914	0	0	31.41223	0.00811	0	0	0	23.04568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60731	0	0	0	0	0	0	4.817	0	0	0	0	1.32797	0	0	3.62712	0	0
SRR9865685	0	0	0	0.82968	0	0	0	0	27.19023	0	8.32518	0.06129	0	0	0	10.66649	0	0	0	0	0	0	0	0.11261	0.89624	0.35883	0	2.5411	0	0	13.65533	0.33292	0	0	0	26.29193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05098	0	0	0	0	0	0	6.69863	0	0	0	0	0.4584	0	0	0.53018	0	0
SRR9865686	0	0	0	0	0	0	0	0.036	2.46046	0	0	0	0	0	0	2.15341	0	0	0	0	0	0	0	0	0	0	0	38.91074	1.22293	0	10.60641	0	0	0	0	24.77206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93686	0	0	0	0	0	0	8.83531	0	0	0	0	0.50328	0	0	8.56255	0	0
SRR9865687	0	0.05013	0	2.10562	0	0	0	0	0.48907	0	0	0	0	0	0	1.22067	0	0	0	0	0	0	0	0.27328	8.67831	0.52348	0	16.5505	0	0	20.35397	0	0	0.06344	0	35.70675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9591	0	0	0	0	0	0	7.45874	0	0	0	0	0.11678	0	0	5.45017	0	0
SRR9865688	0	2.87983	0	0	0	0	0	0	0	0	0	0	0	0	0	44.85391	0	0	0	0	0	0	0.1834	0	0	0	0	23.41224	14.77188	0	0	0	0	0	0	0	2.91592	0	0	0	0	0	0	0	0	0	0	0.04972	0	0.07112	7.89784	0	0	0	0	0	0	0	0	0	0	0.7401	0.86622	0	0	1.35781	0	0
SRR9865689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0996	0	0	0	0	0	0	0	0	0	0	0	38.11132	0.51724	0	0	0	0	0	0	28.69331	0.16356	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90953	0	0	0	0	0	0	15.05605	0	0	0	0.19363	0.12808	0	0	0.12767	0	0
